346.33,135.79
347.12,136.4
347.92,137.0
348.72,137.6
349.52,138.19
350.32,138.79
351.12,139.39
351.93,139.98
352.73,140.57
353.54,141.16
354.34,141.75
355.15,142.34
355.96,142.92
356.77,143.51
357.58,144.09
358.39,144.67
359.21,145.25
360.02,145.83
360.84,146.4
361.65,146.98
362.47,147.55
363.29,148.12
364.11,148.69
364.93,149.26
365.75,149.83
366.58,150.39
367.4,150.96
368.23,151.52
369.05,152.08
369.88,152.64
370.71,153.2
371.54,153.75
372.37,154.3
373.21,154.86
374.04,155.41
374.88,155.95
375.72,156.5
376.55,157.04
377.39,157.58
378.24,158.12
379.08,158.66
379.92,159.2
380.77,159.73
381.61,160.26
382.46,160.79
383.31,161.32
384.16,161.84
385.01,162.36
385.87,162.88
386.72,163.4
387.58,163.92
388.43,164.43
389.29,164.95
390.15,165.46
391.01,165.97
391.87,166.47
392.73,166.98
393.59,167.48
394.45,167.99
395.32,168.49
396.18,168.99
397.05,169.49
397.91,169.98
398.78,170.48
399.65,170.98
400.52,171.47
401.38,171.96
402.25,172.46
403.12,172.95
403.99,173.44
404.86,173.93
405.73,174.42
406.61,174.91
407.48,175.4
408.35,175.89
409.22,176.37
410.09,176.86
410.97,177.35
411.84,177.84
412.72,178.32
413.59,178.81
414.46,179.3
415.34,179.78
416.21,180.27
417.09,180.76
417.96,181.24
418.84,181.73
419.71,182.21
420.59,182.7
421.46,183.19
422.34,183.67
423.22,184.16
424.09,184.64
424.97,185.13
425.84,185.61
426.72,186.1
427.59,186.58
428.47,187.07
429.34,187.55
430.22,188.04
431.09,188.53
431.97,189.01
432.84,189.49
433.72,189.98
434.6,190.46
435.47,190.95
436.35,191.43
437.22,191.92
438.1,192.4
438.97,192.89
439.84,193.37
440.72,193.85
441.59,194.34
442.47,194.82
443.34,195.3
444.22,195.79
445.09,196.27
445.68,196.59
446.26,196.92
446.84,197.24
447.72,197.72
448.59,198.21
449.47,198.69
450.34,199.17
451.21,199.66
452.09,200.14
452.96,200.62
453.83,201.11
454.7,201.59
455.57,202.08
456.44,202.57
457.31,203.05
458.19,203.54
459.05,204.03
459.92,204.52
460.79,205.01
461.66,205.5
462.53,205.99
463.4,206.48
464.26,206.97
465.13,207.47
465.99,207.96
466.86,208.46
467.72,208.96
468.59,209.46
469.45,209.96
470.31,210.47
471.17,210.97
472.03,211.48
472.89,211.99
473.75,212.5
474.6,213.01
475.46,213.53
476.32,214.04
477.17,214.56
478.02,215.08
478.88,215.6
479.73,216.13
480.58,216.66
481.43,217.18
482.27,217.71
483.12,218.25
483.97,218.78
484.81,219.32
485.65,219.85
486.5,220.39
487.34,220.93
488.18,221.48
489.02,222.02
489.86,222.57
490.7,223.11
491.53,223.66
492.37,224.21
493.2,224.76
494.04,225.31
494.87,225.86
495.71,226.42
496.54,226.97
497.37,227.53
498.2,228.09
499.03,228.64
499.86,229.2
500.69,229.76
501.52,230.32
502.34,230.88
503.17,231.44
504.0,232.01
504.82,232.57
505.64,233.14
506.47,233.7
507.29,234.27
508.11,234.84
508.93,235.41
509.74,235.98
510.56,236.55
511.37,237.12
512.18,237.7
512.99,238.28
513.79,238.86
514.59,239.45
515.39,240.04
516.18,240.63
516.97,241.22
517.75,241.83
518.52,242.43
519.29,243.04
520.04,243.66
520.79,244.28
521.53,244.91
522.25,245.55
522.96,246.19
523.66,246.85
524.34,247.51
525.01,248.18
525.65,248.86
526.28,249.54
526.88,250.24
527.46,250.95
528.02,251.66
528.55,252.39
529.05,253.12
529.52,253.86
529.96,254.61
530.37,255.37
530.74,256.13
531.08,256.9
531.38,257.68
531.65,258.46
531.87,259.24
532.05,260.03
532.19,260.81
532.29,261.6
532.35,262.38
532.36,263.16
532.33,263.94
532.26,264.71
532.14,265.48
531.98,266.23
531.77,266.98
531.52,267.72
531.23,268.45
530.9,269.16
530.52,269.86
530.11,270.54
529.66,271.22
529.17,271.87
528.64,272.51
528.08,273.14
527.49,273.74
526.87,274.34
526.22,274.91
525.54,275.47
524.84,276.01
524.11,276.54
523.36,277.05
522.59,277.55
521.79,278.03
520.99,278.5
520.16,278.96
519.32,279.4
518.47,279.83
517.6,280.24
516.73,280.65
515.84,281.05
514.95,281.43
514.04,281.8
513.13,282.17
512.22,282.52
511.3,282.87
510.37,283.21
509.44,283.54
508.5,283.86
507.56,284.17
506.62,284.48
505.67,284.78
504.73,285.07
503.78,285.36
502.82,285.64
501.87,285.91
500.91,286.17
499.95,286.43
498.99,286.68
498.02,286.93
497.06,287.17
496.09,287.4
495.12,287.63
494.15,287.85
493.17,288.07
492.2,288.28
491.22,288.49
490.25,288.69
489.27,288.89
488.29,289.08
487.31,289.27
486.32,289.45
485.34,289.63
484.36,289.81
483.37,289.98
482.38,290.14
481.4,290.3
480.41,290.46
479.42,290.62
478.43,290.77
477.44,290.92
476.45,291.06
475.46,291.2
474.47,291.34
473.48,291.47
472.49,291.6
471.5,291.73
470.51,291.85
469.51,291.97
468.52,292.09
467.53,292.2
466.54,292.31
465.55,292.41
464.55,292.52
463.56,292.62
462.57,292.71
461.57,292.8
460.58,292.89
459.59,292.97
458.59,293.06
457.6,293.13
456.6,293.21
455.61,293.27
454.61,293.34
453.62,293.4
452.62,293.46
451.63,293.51
450.63,293.56
449.64,293.61
448.64,293.65
447.64,293.69
446.65,293.73
445.65,293.76
444.65,293.79
443.65,293.81
442.66,293.83
441.66,293.85
440.66,293.86
439.66,293.87
438.66,293.88
437.66,293.88
436.67,293.88
435.67,293.88
434.67,293.87
433.67,293.86
432.67,293.84
431.67,293.83
430.67,293.81
429.68,293.78
428.68,293.75
427.68,293.72
426.68,293.69
425.68,293.65
424.69,293.61
423.69,293.56
422.69,293.52
421.69,293.46
420.7,293.41
419.7,293.35
418.71,293.29
417.71,293.22
416.71,293.15
415.72,293.08
414.72,293.0
413.73,292.92
412.73,292.83
411.74,292.74
410.75,292.65
409.75,292.56
408.76,292.46
407.77,292.35
406.77,292.24
405.78,292.13
404.79,292.02
403.8,291.9
402.81,291.77
401.82,291.65
400.83,291.52
399.84,291.38
398.85,291.24
397.86,291.1
396.87,290.96
395.89,290.81
394.9,290.66
393.91,290.5
392.93,290.34
391.94,290.18
390.96,290.01
389.98,289.84
388.99,289.67
388.01,289.5
387.03,289.32
386.05,289.14
385.06,288.95
384.08,288.76
383.1,288.57
382.12,288.38
381.14,288.18
380.16,287.98
379.18,287.77
378.21,287.57
377.23,287.36
376.25,287.15
375.27,286.93
374.3,286.71
373.32,286.49
372.35,286.26
371.37,286.04
370.4,285.8
369.43,285.57
368.45,285.33
367.48,285.09
366.51,284.85
365.54,284.6
364.58,284.35
363.61,284.09
362.64,283.84
361.68,283.57
360.72,283.31
359.76,283.03
358.8,282.76
357.85,282.48
356.89,282.19
355.94,281.9
354.99,281.6
354.05,281.3
353.11,280.99
352.17,280.67
351.24,280.34
350.31,280.01
349.38,279.67
348.46,279.32
347.55,278.96
346.64,278.58
345.74,278.2
344.85,277.81
343.96,277.4
343.09,276.98
342.22,276.55
341.36,276.1
340.51,275.64
339.68,275.16
338.85,274.67
338.04,274.16
337.24,273.64
336.46,273.1
335.69,272.54
334.93,271.97
334.2,271.38
333.47,270.77
332.77,270.14
332.08,269.5
331.41,268.84
330.76,268.16
330.12,267.47
329.51,266.76
328.91,266.03
328.33,265.28
327.78,264.52
327.24,263.75
326.72,262.96
326.22,262.16
325.74,261.34
325.28,260.51
324.84,259.67
324.42,258.81
324.01,257.94
323.62,257.07
323.25,256.18
322.89,255.29
322.55,254.38
322.23,253.47
321.91,252.55
321.62,251.62
321.33,250.69
321.06,249.75
320.79,248.81
320.54,247.86
320.3,246.91
320.06,245.95
319.84,244.99
319.62,244.03
319.41,243.06
319.21,242.09
319.01,241.12
318.82,240.15
318.63,239.18
318.44,238.2
318.26,237.22
318.09,236.24
317.91,235.27
317.74,234.28
317.58,233.3
317.41,232.32
317.25,231.34
317.08,230.35
316.92,229.37
316.76,228.38
316.6,227.4
316.45,226.41
316.29,225.43
316.13,224.44
315.98,223.45
315.82,222.46
315.67,221.48
315.51,220.49
315.36,219.5
315.21,218.51
315.05,217.52
314.9,216.53
314.75,215.54
314.59,214.55
314.44,213.56
314.29,212.57
314.14,211.58
313.98,210.6
313.83,209.61
313.68,208.62
313.53,207.63
313.37,206.64
313.22,205.65
313.07,204.66
312.92,203.67
312.76,202.68
312.61,201.7
312.46,200.71
312.31,199.72
312.15,198.73
312.0,197.75
311.85,196.76
311.7,195.77
311.54,194.79
311.39,193.8
311.23,192.81
311.08,191.83
310.92,190.84
310.77,189.85
310.61,188.87
310.45,187.88
310.29,186.89
310.13,185.91
309.97,184.92
309.81,183.94
309.64,182.95
309.48,181.97
309.31,180.98
309.13,180.0
308.96,179.02
308.78,178.04
308.6,177.06
308.41,176.08
308.22,175.1
308.02,174.12
307.82,173.15
307.62,172.17
307.4,171.2
307.18,170.23
306.95,169.27
306.72,168.3
306.47,167.34
306.22,166.39
305.96,165.43
305.69,164.48
305.4,163.54
305.11,162.59
304.81,161.65
304.49,160.72
304.16,159.79
303.82,158.87
303.46,157.95
303.1,157.04
302.71,156.13
302.32,155.23
301.91,154.34
301.49,153.45
301.06,152.57
300.61,151.69
300.15,150.82
299.68,149.96
299.19,149.11
298.69,148.26
298.18,147.41
297.66,146.58
297.13,145.74
296.59,144.92
296.03,144.1
295.47,143.29
294.9,142.48
294.31,141.68
293.72,140.88
293.12,140.09
292.52,139.3
291.9,138.51
291.28,137.73
290.66,136.96
290.02,136.19
289.38,135.42
288.74,134.65
288.09,133.89
287.44,133.14
286.78,132.38
286.12,131.63
285.46,130.88
284.79,130.13
284.12,129.38
283.45,128.64
282.78,127.9
282.1,127.16
281.42,126.42
280.74,125.68
280.06,124.95
279.38,124.21
278.7,123.48
278.02,122.75
277.33,122.01
276.65,121.28
275.97,120.55
275.28,119.82
274.6,119.09
273.91,118.36
273.23,117.62
272.55,116.89
271.86,116.16
271.18,115.43
270.5,114.7
269.82,113.96
269.14,113.23
268.45,112.49
267.77,111.76
267.1,111.03
266.42,110.29
265.74,109.55
265.06,108.82
264.38,108.08
263.71,107.35
263.03,106.61
262.36,105.87
261.68,105.13
261.01,104.4
260.34,103.66
259.66,102.92
258.99,102.19
258.32,101.45
257.65,100.71
256.98,99.975
256.31,99.238
255.64,98.501
254.97,97.764
254.3,97.027
253.63,96.29
252.96,95.553
252.29,94.816
251.62,94.079
250.95,93.341
250.28,92.604
249.61,91.866
248.94,91.128
248.27,90.39
247.6,89.652
246.93,88.913
246.26,88.175
245.59,87.436
244.91,86.698
244.24,85.959
243.57,85.22
242.9,84.481
242.23,83.743
241.56,83.004
240.89,82.266
240.22,81.528
239.55,80.789
238.87,80.051
238.2,79.314
237.53,78.576
236.86,77.839
236.18,77.102
235.51,76.365
234.84,75.628
234.16,74.892
233.49,74.155
232.81,73.419
232.14,72.684
231.46,71.948
230.78,71.213
230.1,70.478
229.42,69.743
228.75,69.008
228.07,68.273
227.38,67.539
226.7,66.805
226.02,66.071
225.34,65.337
224.66,64.604
223.97,63.87
223.29,63.138
222.6,62.405
221.92,61.673
221.23,60.941
220.55,60.209
219.86,59.478
219.18,58.747
218.49,58.016
217.81,57.286
217.12,56.556
216.44,55.826
215.75,55.097
215.06,54.368
214.38,53.639
213.69,52.91
213.01,52.182
212.32,51.454
211.63,50.726
210.95,49.997
210.26,49.27
209.58,48.542
208.89,47.814
208.2,47.086
207.51,46.359
206.83,45.631
206.14,44.903
205.45,44.176
204.76,43.448
204.07,42.721
203.38,41.994
202.69,41.266
202.0,40.539
201.31,39.812
200.62,39.086
199.93,38.359
199.24,37.633
198.55,36.907
197.86,36.181
197.17,35.455
196.47,34.73
195.78,34.005
195.09,33.281
194.4,32.557
193.71,31.833
193.02,31.11
192.33,30.387
191.63,29.665
190.94,28.942
190.25,28.22
189.56,27.499
188.87,26.777
188.18,26.056
187.49,25.335
186.79,24.614
186.1,23.894
185.41,23.173
184.72,22.452
184.03,21.731
183.34,21.011
182.65,20.29
181.95,19.569
181.26,18.848
180.57,18.127
179.88,17.405
179.19,16.684
178.49,15.962
177.8,15.24
177.11,14.518
176.42,13.796
175.73,13.074
175.04,12.352
174.34,11.63
173.65,10.908
172.96,10.185
172.27,9.4635
171.58,8.7418
170.89,8.0203
170.2,7.2993
169.5,6.5787
168.81,5.8588
168.12,5.1396
167.43,4.4213
166.73,3.704
166.04,2.9881
165.34,2.2736
164.65,1.5608
163.95,0.85011
163.25,0.14173
162.55,-0.56393
161.85,-1.2664
161.14,-1.9653
160.43,-2.6599
159.72,-3.3497
159.01,-4.034
158.29,-4.7118
157.57,-5.3824
156.85,-6.0446
156.12,-6.6974
155.39,-7.3395
154.65,-7.9697
153.91,-8.5863
153.16,-9.1879
152.41,-9.7729
151.65,-10.339
150.89,-10.885
150.12,-11.409
149.34,-11.909
148.57,-12.382
147.79,-12.826
147.0,-13.24
146.21,-13.621
145.43,-13.967
144.64,-14.276
143.85,-14.547
143.07,-14.776
142.29,-14.963
141.52,-15.107
140.76,-15.204
140.01,-15.255
139.27,-15.259
138.55,-15.214
137.84,-15.121
137.16,-14.979
136.5,-14.787
135.86,-14.548
135.26,-14.261
134.68,-13.927
134.14,-13.548
133.63,-13.124
133.16,-12.659
132.73,-12.152
132.34,-11.608
132.0,-11.028
131.69,-10.414
131.43,-9.7688
131.22,-9.0952
131.04,-8.3956
130.92,-7.6725
130.84,-6.9286
130.8,-6.1661
130.81,-5.3875
130.86,-4.5951
130.95,-3.7909
131.08,-2.9768
131.25,-2.1548
131.46,-1.3265
131.7,-0.49318
131.97,0.34373
132.27,1.1832
132.61,2.0241
132.97,2.8659
133.35,3.7077
133.76,4.5492
134.19,5.3898
134.64,6.2293
135.1,7.0675
135.58,7.9042
136.08,8.7394
136.58,9.5732
137.1,10.405
137.63,11.236
138.16,12.066
138.71,12.894
139.26,13.721
139.81,14.547
140.37,15.372
140.93,16.196
141.5,17.019
142.07,17.842
142.64,18.664
143.21,19.485
143.78,20.306
144.36,21.126
144.94,21.946
145.51,22.765
146.09,23.584
146.67,24.402
147.25,25.219
147.84,26.036
148.42,26.852
149.0,27.668
149.58,28.483
150.17,29.297
150.75,30.111
151.34,30.924
151.92,31.736
152.51,32.547
153.09,33.358
153.68,34.168
154.27,34.978
154.86,35.787
155.45,36.595
156.04,37.403
156.63,38.21
157.22,39.017
157.81,39.823
158.4,40.63
158.99,41.436
159.58,42.242
160.17,43.048
160.77,43.854
161.36,44.661
161.95,45.467
162.54,46.274
163.13,47.081
163.72,47.888
164.31,48.696
164.9,49.504
165.49,50.313
166.08,51.122
166.67,51.931
167.26,52.741
167.85,53.551
168.43,54.362
169.02,55.173
169.61,55.984
170.19,56.795
170.78,57.607
171.36,58.418
171.94,59.23
172.53,60.042
173.11,60.854
173.69,61.666
174.28,62.478
174.86,63.291
175.44,64.103
176.02,64.915
176.6,65.727
177.18,66.54
177.77,67.352
178.35,68.164
178.93,68.976
179.51,69.789
180.09,70.601
180.67,71.414
181.25,72.226
181.84,73.039
182.42,73.851
183.0,74.664
183.58,75.477
184.17,76.29
184.75,77.104
185.33,77.917
185.91,78.731
186.5,79.544
187.08,80.358
187.66,81.172
188.25,81.984
188.83,82.797
189.41,83.61
189.99,84.425
190.58,85.241
191.17,86.057
191.75,86.874
192.34,87.69
192.93,88.506
193.51,89.321
194.1,90.137
194.69,90.952
195.27,91.767
195.85,92.582
196.44,93.397
197.02,94.211
197.6,95.026
198.18,95.84
198.75,96.655
199.33,97.47
199.9,98.285
200.47,99.101
201.04,99.919
201.61,100.74
202.17,101.56
202.74,102.38
203.3,103.2
203.85,104.02
204.41,104.85
204.97,105.68
205.52,106.51
206.07,107.34
206.62,108.17
207.17,109.01
207.72,109.85
208.26,110.68
208.81,111.53
209.35,112.37
209.89,113.21
210.43,114.06
210.97,114.9
211.51,115.75
212.04,116.6
212.58,117.45
213.11,118.3
213.64,119.16
214.17,120.01
214.69,120.87
215.21,121.72
215.73,122.58
216.24,123.44
216.75,124.31
217.26,125.17
217.77,126.03
218.27,126.9
218.77,127.77
219.26,128.64
219.75,129.51
220.24,130.38
220.73,131.26
221.21,132.13
221.69,133.01
222.17,133.88
222.65,134.76
223.13,135.63
223.6,136.51
224.08,137.38
224.55,138.26
225.02,139.13
225.5,140.0
225.97,140.87
226.44,141.74
226.91,142.61
227.39,143.48
227.86,144.35
228.33,145.23
228.81,146.1
229.29,146.97
229.76,147.84
230.24,148.71
230.72,149.58
231.2,150.46
231.68,151.33
232.16,152.21
232.64,153.08
233.12,153.96
233.6,154.84
234.08,155.71
234.56,156.59
235.04,157.47
235.52,158.35
236.0,159.23
236.48,160.1
236.96,160.98
237.44,161.86
237.92,162.74
238.4,163.62
238.88,164.5
239.36,165.38
239.84,166.27
240.31,167.15
240.79,168.03
241.27,168.91
241.75,169.79
242.23,170.68
242.71,171.56
243.18,172.44
243.66,173.32
244.14,174.21
244.61,175.09
245.09,175.97
245.56,176.85
246.03,177.73
246.51,178.62
246.98,179.5
247.45,180.38
247.92,181.27
248.39,182.15
248.86,183.03
249.33,183.92
249.79,184.8
250.26,185.69
250.73,186.57
251.19,187.46
251.65,188.34
252.11,189.23
252.57,190.12
253.03,191.0
253.49,191.89
253.94,192.78
254.39,193.67
254.84,194.56
255.28,195.45
255.72,196.35
256.16,197.24
256.59,198.14
257.02,199.04
257.44,199.94
257.85,200.85
258.25,201.76
258.64,202.67
259.01,203.58
259.38,204.5
259.73,205.42
260.06,206.35
260.38,207.28
260.67,208.21
260.94,209.15
261.19,210.08
261.41,211.03
261.61,211.97
261.78,212.92
261.91,213.86
262.01,214.81
262.08,215.76
262.11,216.71
262.11,217.65
262.06,218.59
261.98,219.52
261.86,220.45
261.7,221.37
261.5,222.28
261.25,223.18
260.97,224.06
260.65,224.93
260.28,225.78
259.88,226.62
259.43,227.43
258.95,228.22
258.44,228.98
257.88,229.73
257.29,230.44
256.67,231.12
256.02,231.78
255.33,232.4
254.62,233.0
253.88,233.55
253.11,234.08
252.32,234.57
251.5,235.02
250.67,235.44
249.81,235.83
248.94,236.18
248.04,236.49
247.14,236.77
246.22,237.01
245.29,237.22
244.35,237.39
243.4,237.54
242.45,237.65
241.49,237.73
240.52,237.78
239.55,237.81
238.58,237.8
237.6,237.78
236.63,237.72
235.65,237.64
234.67,237.54
233.69,237.42
232.72,237.28
231.75,237.12
230.77,236.94
229.8,236.74
228.83,236.53
227.87,236.3
226.9,236.06
225.94,235.81
224.98,235.54
224.02,235.26
223.07,234.97
222.11,234.67
221.16,234.36
220.22,234.04
219.27,233.71
218.33,233.38
217.39,233.03
216.46,232.68
215.52,232.32
214.59,231.95
213.66,231.57
212.74,231.19
211.82,230.8
210.9,230.4
209.99,229.99
209.07,229.58
208.17,229.17
207.26,228.74
206.36,228.31
205.46,227.87
204.57,227.43
203.68,226.97
202.79,226.52
201.91,226.05
201.03,225.58
200.16,225.1
199.29,224.61
198.43,224.11
197.57,223.61
196.71,223.1
195.86,222.58
195.01,222.06
194.17,221.53
193.33,220.99
192.49,220.45
191.66,219.9
190.83,219.35
190.01,218.79
189.19,218.22
188.37,217.65
187.55,217.07
186.74,216.49
185.94,215.9
185.13,215.31
184.33,214.72
183.53,214.12
182.73,213.52
181.93,212.92
181.14,212.31
180.35,211.7
179.56,211.09
178.78,210.47
177.99,209.85
177.21,209.23
176.44,208.61
175.66,207.99
174.89,207.36
174.12,206.73
173.35,206.1
172.58,205.46
171.82,204.83
171.06,204.19
170.29,203.54
169.54,202.9
168.78,202.25
168.03,201.6
167.27,200.95
166.52,200.29
165.77,199.64
165.02,198.98
164.28,198.31
163.53,197.65
162.79,196.98
162.05,196.32
161.31,195.65
160.57,194.98
159.83,194.3
159.1,193.63
158.36,192.95
157.63,192.28
156.9,191.6
156.17,190.92
155.44,190.24
154.71,189.56
153.98,188.88
153.26,188.2
152.53,187.52
151.8,186.83
151.08,186.15
150.35,185.46
149.63,184.77
148.91,184.09
148.18,183.4
147.46,182.71
146.74,182.02
146.01,181.32
145.29,180.63
144.57,179.94
143.85,179.24
143.13,178.55
142.41,177.85
141.7,177.16
140.98,176.46
140.26,175.76
139.55,175.07
138.83,174.37
138.12,173.67
137.41,172.97
136.7,172.27
135.98,171.56
135.27,170.86
134.56,170.16
133.85,169.45
133.15,168.75
132.44,168.04
131.73,167.33
131.02,166.62
130.32,165.91
129.61,165.2
128.9,164.49
128.2,163.78
127.5,163.06
126.79,162.34
126.09,161.63
125.38,160.91
124.68,160.19
123.98,159.47
123.28,158.74
122.58,158.02
121.87,157.3
121.17,156.57
120.48,155.85
119.78,155.12
119.08,154.39
118.38,153.66
117.69,152.94
117.0,152.21
116.31,151.48
115.62,150.76
114.93,150.03
114.24,149.3
113.56,148.58
112.87,147.85
112.19,147.13
111.51,146.4
110.83,145.68
110.16,144.95
109.48,144.23
108.81,143.5
108.13,142.78
107.46,142.05
106.79,141.32
106.11,140.59
105.44,139.86
104.77,139.13
104.09,138.39
103.42,137.66
102.75,136.92
102.08,136.18
101.41,135.44
100.74,134.7
100.07,133.96
99.397,133.22
98.728,132.47
98.06,131.73
97.392,130.98
96.726,130.23
96.06,129.48
95.395,128.73
94.73,127.98
94.067,127.22
93.405,126.47
92.743,125.71
92.082,124.96
91.422,124.2
90.763,123.44
90.105,122.69
89.447,121.93
88.79,121.17
88.133,120.41
87.477,119.65
86.821,118.89
86.166,118.14
85.511,117.38
84.857,116.62
84.203,115.86
83.55,115.1
82.897,114.34
82.244,113.58
81.592,112.82
80.941,112.06
80.291,111.3
79.642,110.54
78.994,109.77
78.347,109.01
77.702,108.25
77.058,107.48
76.416,106.71
75.776,105.95
75.137,105.18
74.501,104.41
73.866,103.64
73.233,102.87
72.602,102.1
71.972,101.33
71.344,100.55
70.716,99.777
70.09,99.002
69.464,98.225
68.839,97.447
68.215,96.668
67.591,95.888
66.967,95.107
66.344,94.325
65.721,93.541
65.098,92.757
64.476,91.971
63.854,91.184
63.234,90.397
62.614,89.608
61.996,88.818
61.379,88.028
60.764,87.236
60.151,86.443
59.539,85.65
58.93,84.855
58.324,84.059
57.719,83.261
57.118,82.462
56.519,81.662
55.922,80.86
55.328,80.057
54.737,79.251
54.149,78.444
53.563,77.635
52.979,76.824
52.398,76.012
51.819,75.197
51.242,74.381
50.667,73.564
50.094,72.744
49.522,71.924
48.952,71.103
48.384,70.28
47.817,69.457
47.25,68.633
46.685,67.809
46.12,66.985
45.556,66.161
44.993,65.337
44.43,64.514
43.867,63.69
43.304,62.867
42.742,62.044
42.179,61.221
41.617,60.398
41.054,59.575
40.492,58.752
39.929,57.928
39.367,57.104
38.804,56.279
38.243,55.453
37.681,54.627
37.12,53.799
36.561,52.97
36.002,52.14
35.444,51.309
34.888,50.476
34.334,49.642
33.781,48.806
33.23,47.969
32.682,47.131
32.136,46.291
31.592,45.45
31.051,44.608
30.512,43.765
29.977,42.921
29.444,42.075
28.913,41.228
28.386,40.381
27.861,39.532
27.339,38.682
26.819,37.831
26.302,36.979
25.788,36.125
25.276,35.271
24.765,34.414
24.257,33.557
23.751,32.697
23.247,31.836
22.745,30.973
22.244,30.109
21.745,29.242
21.248,28.374
20.753,27.504
20.259,26.633
19.767,25.76
19.277,24.886
18.789,24.01
18.303,23.134
17.819,22.257
17.337,21.379
16.858,20.501
16.381,19.622
15.906,18.743
15.434,17.864
14.964,16.985
14.497,16.105
14.031,15.225
13.568,14.345
13.108,13.464
12.649,12.583
12.192,11.701
11.737,10.818
11.284,9.9342
10.832,9.0491
10.381,8.1627
9.9324,7.2748
9.4848,6.3854
9.0384,5.4944
8.5933,4.6018
8.1494,3.7075
7.7069,2.8114
7.2656,1.9138
6.8256,1.0145
6.387,0.11367
5.9499,-0.78858
5.5142,-1.6921
5.0802,-2.5969
4.6477,-3.5026
4.217,-4.4093
3.7879,-5.3166
3.3606,-6.2245
2.9351,-7.1327
2.5113,-8.0412
2.0893,-8.9497
1.6689,-9.8582
1.2503,-10.767
0.83324,-11.675
0.41776,-12.583
0.0037685,-13.491
-0.40878,-14.4
-0.81994,-15.308
-1.2298,-16.217
-1.6382,-17.126
-2.0454,-18.035
-2.4512,-18.946
-2.8557,-19.857
-3.2587,-20.769
-3.6602,-21.682
-4.06,-22.596
-4.4581,-23.512
-4.8544,-24.428
-5.2487,-25.345
-5.641,-26.264
-6.0311,-27.183
-6.4191,-28.103
-6.8048,-29.025
-7.1884,-29.947
-7.5698,-30.871
-7.9491,-31.796
-8.3263,-32.722
-8.7016,-33.65
-9.0752,-34.579
-9.447,-35.51
-9.8174,-36.443
-10.186,-37.377
-10.554,-38.314
-10.921,-39.252
-11.286,-40.192
-11.651,-41.133
-12.014,-42.076
-12.377,-43.019
-12.739,-43.963
-13.1,-44.908
-13.461,-45.853
-13.82,-46.798
-14.179,-47.742
